"year"	"month"	"day"	"obs"	"sim"	"alt"	"code"	"lat"	"long"
2001	4	17	3.5	7.9373713	386	1200570	39.839444	-7.4786944
2001	4	18	6.4	6.7164726	386	1200570	39.839444	-7.4786944
2001	4	19	5.3	6.7705832	386	1200570	39.839444	-7.4786944
2001	4	20	7.6	6.5174794	386	1200570	39.839444	-7.4786944
2001	4	21	7.1	9.4579649	386	1200570	39.839444	-7.4786944
2001	4	22	8.5	8.039382	386	1200570	39.839444	-7.4786944
2001	4	23	6.4	11.132546	386	1200570	39.839444	-7.4786944
2001	4	24	6.3	10.645188	386	1200570	39.839444	-7.4786944
2001	4	25	6	6.2370863	386	1200570	39.839444	-7.4786944
2001	4	26	6.5	9.269084	386	1200570	39.839444	-7.4786944
2001	4	27	7.5	8.9874716	386	1200570	39.839444	-7.4786944
2001	4	28	5	8.9840755	386	1200570	39.839444	-7.4786944
2001	4	29	11.5	11.774397	386	1200570	39.839444	-7.4786944
2001	4	30	8.6	9.2475214	386	1200570	39.839444	-7.4786944
2001	5	1	5.6	9.6122751	386	1200570	39.839444	-7.4786944
2001	5	2	5.9	8.2291241	386	1200570	39.839444	-7.4786944
2001	5	3	4.4	9.3439541	386	1200570	39.839444	-7.4786944
2001	5	4	6.6	10.714323	386	1200570	39.839444	-7.4786944
2001	5	5	5.5	7.4993973	386	1200570	39.839444	-7.4786944
2001	5	6	4.6	6.554162	386	1200570	39.839444	-7.4786944
2001	5	7	5.1	10.198728	386	1200570	39.839444	-7.4786944
2001	5	8	4.4	6.1544256	386	1200570	39.839444	-7.4786944
2001	5	9	4.5	5.4513826	386	1200570	39.839444	-7.4786944
2001	5	10	4.5	9.0618067	386	1200570	39.839444	-7.4786944
2001	5	11	4.1	5.5252204	386	1200570	39.839444	-7.4786944
2001	5	12	6.4	10.576905	386	1200570	39.839444	-7.4786944
2001	5	13	5.6	9.8224707	386	1200570	39.839444	-7.4786944
2001	5	14	8.4	8.5954199	386	1200570	39.839444	-7.4786944
2001	5	15	4.4	9.3463202	386	1200570	39.839444	-7.4786944
2001	5	16	5.3	6.6254182	386	1200570	39.839444	-7.4786944
2001	5	17	5.4	6.4953599	386	1200570	39.839444	-7.4786944
2001	5	18	5.1	7.1724448	386	1200570	39.839444	-7.4786944
2001	5	19	3.9	7.9637475	386	1200570	39.839444	-7.4786944
2001	5	20	4	9.0041599	386	1200570	39.839444	-7.4786944
2001	5	21	6.4	7.6708064	386	1200570	39.839444	-7.4786944
2001	5	22	5	8.5116854	386	1200570	39.839444	-7.4786944
2001	5	23	3.1	7.7748756	386	1200570	39.839444	-7.4786944
2001	5	24	4.5	7.9052296	386	1200570	39.839444	-7.4786944
2001	5	25	4.4	8.6452866	386	1200570	39.839444	-7.4786944
2001	5	26	3.3	7.6003599	386	1200570	39.839444	-7.4786944
2001	5	27	4.6	7.2679448	386	1200570	39.839444	-7.4786944
2001	5	28	3.7	5.5879288	386	1200570	39.839444	-7.4786944
2001	5	29	4.6	7.6025519	386	1200570	39.839444	-7.4786944
2001	5	30	4	9.4687147	386	1200570	39.839444	-7.4786944
2001	5	31	4.5	8.8467798	386	1200570	39.839444	-7.4786944
2001	6	1	6.3	8.8636112	386	1200570	39.839444	-7.4786944
2001	6	2	5.8	8.2082605	386	1200570	39.839444	-7.4786944
2001	6	3	6.2	8.058691	386	1200570	39.839444	-7.4786944
2001	6	4	5.6	9.0030165	386	1200570	39.839444	-7.4786944
2001	6	5	7.9	9.7426405	386	1200570	39.839444	-7.4786944
2001	6	6	5.9	8.4840555	386	1200570	39.839444	-7.4786944
2001	6	7	5	8.4197626	386	1200570	39.839444	-7.4786944
2001	6	8	7.2	7.8271513	386	1200570	39.839444	-7.4786944
2001	6	9	5.1	10.637774	386	1200570	39.839444	-7.4786944
2001	6	10	5.8	9.8238821	386	1200570	39.839444	-7.4786944
2001	6	11	5	7.8851442	386	1200570	39.839444	-7.4786944
2001	6	12	6.1	7.5999713	386	1200570	39.839444	-7.4786944
2001	6	13	5.8	8.9477625	386	1200570	39.839444	-7.4786944
2001	6	14	7.2	8.3962126	386	1200570	39.839444	-7.4786944
2001	6	15	8.1	9.010148	386	1200570	39.839444	-7.4786944
2001	6	16	8.2	9.5190821	386	1200570	39.839444	-7.4786944
2001	6	17	7.4	6.7474837	386	1200570	39.839444	-7.4786944
2001	6	18	6.2	8.3372107	386	1200570	39.839444	-7.4786944
2001	6	19	5.4	7.1600308	386	1200570	39.839444	-7.4786944
2001	6	20	4.1	7.2220287	386	1200570	39.839444	-7.4786944
2001	6	21	4.1	8.3413782	386	1200570	39.839444	-7.4786944
2001	6	22	6.8	9.9662342	386	1200570	39.839444	-7.4786944
2001	6	23	4.3	8.0018816	386	1200570	39.839444	-7.4786944
2001	6	24	4.8	7.5705266	386	1200570	39.839444	-7.4786944
2001	6	25	5.3	7.778759	386	1200570	39.839444	-7.4786944
2001	6	26	8.8	9.0307035	386	1200570	39.839444	-7.4786944
2001	6	27	7.1	9.8000908	386	1200570	39.839444	-7.4786944
2001	6	28	4.3	9.0348387	386	1200570	39.839444	-7.4786944
2001	6	29	5.8	8.7066441	386	1200570	39.839444	-7.4786944
2001	6	30	6.1	8.1427031	386	1200570	39.839444	-7.4786944
2001	7	1	4.5	7.38943	386	1200570	39.839444	-7.4786944
2001	7	2	5.9	11.008504	386	1200570	39.839444	-7.4786944
2001	7	3	8.4	11.849373	386	1200570	39.839444	-7.4786944
2001	7	4	11.4	11.570583	386	1200570	39.839444	-7.4786944
2001	7	5	8.9	8.7782946	386	1200570	39.839444	-7.4786944
2001	7	6	7.3	9.2216825	386	1200570	39.839444	-7.4786944
2001	7	7	6.8	10.102185	386	1200570	39.839444	-7.4786944
2001	7	8	7.8	10.311359	386	1200570	39.839444	-7.4786944
2001	7	9	6.3	9.0623465	386	1200570	39.839444	-7.4786944
2001	7	10	5.5	9.4179401	386	1200570	39.839444	-7.4786944
2001	7	11	6.1	9.7840061	386	1200570	39.839444	-7.4786944
2001	7	12	7.4	11.145555	386	1200570	39.839444	-7.4786944
2001	7	13	8.8	9.682642	386	1200570	39.839444	-7.4786944
2001	7	14	6.9	8.8614244	386	1200570	39.839444	-7.4786944
2001	7	15	8.6	9.3596458	386	1200570	39.839444	-7.4786944
2001	7	16	8.2	9.063385	386	1200570	39.839444	-7.4786944
2001	7	17	8.6	8.9393024	386	1200570	39.839444	-7.4786944
2001	7	18	10.3	9.9818954	386	1200570	39.839444	-7.4786944
2001	7	19	8.9	9.5175724	386	1200570	39.839444	-7.4786944
2001	7	20	5.6	7.174674	386	1200570	39.839444	-7.4786944
2001	7	21	6.3	8.7205458	386	1200570	39.839444	-7.4786944
2001	7	22	6.3	8.1755953	386	1200570	39.839444	-7.4786944
2001	7	23	6.1	7.9032388	386	1200570	39.839444	-7.4786944
2001	7	24	6.3	8.7889748	386	1200570	39.839444	-7.4786944
2001	7	25	5.3	10.03152	386	1200570	39.839444	-7.4786944
2001	7	26	7	9.8139257	386	1200570	39.839444	-7.4786944
2001	7	27	5.7	9.1495533	386	1200570	39.839444	-7.4786944
2001	7	28	6.2	9.8807545	386	1200570	39.839444	-7.4786944
2001	7	29	6.3	7.6224432	386	1200570	39.839444	-7.4786944
2001	7	30	10.4	7.6395817	386	1200570	39.839444	-7.4786944
2001	7	31	5.9	7.7732415	386	1200570	39.839444	-7.4786944
2001	8	1	6.8	8.7874813	386	1200570	39.839444	-7.4786944
2001	8	2	6.8	8.289216	386	1200570	39.839444	-7.4786944
2001	8	3	7.5	8.6776962	386	1200570	39.839444	-7.4786944
2001	8	4	6.8	9.9238319	386	1200570	39.839444	-7.4786944
2001	8	5	5.8	8.4086342	386	1200570	39.839444	-7.4786944
2001	8	6	5.7	9.1613989	386	1200570	39.839444	-7.4786944
2001	8	7	9.5	9.6344614	386	1200570	39.839444	-7.4786944
2001	8	8	7.2	8.4042587	386	1200570	39.839444	-7.4786944
2001	8	9	6.2	9.3605003	386	1200570	39.839444	-7.4786944
2001	8	10	6.1	6.4493704	386	1200570	39.839444	-7.4786944
2001	8	11	5.3	6.3175926	386	1200570	39.839444	-7.4786944
2001	8	12	5.1	8.8055353	386	1200570	39.839444	-7.4786944
2001	8	13	6	6.3841004	386	1200570	39.839444	-7.4786944
2001	8	14	4.6	7.0907497	386	1200570	39.839444	-7.4786944
2001	8	15	8.7	9.1802969	386	1200570	39.839444	-7.4786944
2001	8	16	7	10.721382	386	1200570	39.839444	-7.4786944
2001	8	17	7.5	8.1110907	386	1200570	39.839444	-7.4786944
2001	8	18	5.3	7.6003375	386	1200570	39.839444	-7.4786944
2001	8	19	6.5	6.7254076	386	1200570	39.839444	-7.4786944
2001	8	20	3.9	6.2378411	386	1200570	39.839444	-7.4786944
2001	8	21	4.8	6.4093876	386	1200570	39.839444	-7.4786944
2001	8	22	4	6.8442473	386	1200570	39.839444	-7.4786944
2001	8	23	3.9	6.7456241	386	1200570	39.839444	-7.4786944
2001	8	24	4.2	6.0398293	386	1200570	39.839444	-7.4786944
2001	8	25	8.2	8.2898169	386	1200570	39.839444	-7.4786944
2001	8	26	5.2	5.7899871	386	1200570	39.839444	-7.4786944
2001	8	27	5.7	7.2007294	386	1200570	39.839444	-7.4786944
2001	8	28	5.7	8.0631943	386	1200570	39.839444	-7.4786944
2001	8	29	7.1	7.6558604	386	1200570	39.839444	-7.4786944
2001	8	30	6	10.439042	386	1200570	39.839444	-7.4786944
2001	8	31	5.8	7.6193933	386	1200570	39.839444	-7.4786944
2001	9	1	4.5	7.5753722	386	1200570	39.839444	-7.4786944
2001	9	2	5.1	5.9363775	386	1200570	39.839444	-7.4786944
2001	9	3	4.5	7.0711913	386	1200570	39.839444	-7.4786944
2001	9	4	3.8	5.2969952	386	1200570	39.839444	-7.4786944
2001	9	5	5.7	6.9558935	386	1200570	39.839444	-7.4786944
2001	9	6	4.2	6.0816851	386	1200570	39.839444	-7.4786944
2001	9	7	6.8	5.7160153	386	1200570	39.839444	-7.4786944
2001	9	8	4.3	6.2338915	386	1200570	39.839444	-7.4786944
2001	9	9	5.2	7.0647826	386	1200570	39.839444	-7.4786944
2001	9	10	4.7	7.4355946	386	1200570	39.839444	-7.4786944
2001	9	11	4.4	6.6110473	386	1200570	39.839444	-7.4786944
2001	9	12	3.2	5.0740013	386	1200570	39.839444	-7.4786944
2001	9	13	4.6	6.5484772	386	1200570	39.839444	-7.4786944
2001	9	14	3.6	5.951457	386	1200570	39.839444	-7.4786944
2001	9	15	5.6	7.5827932	386	1200570	39.839444	-7.4786944
2001	9	16	4.5	5.2672176	386	1200570	39.839444	-7.4786944
2001	9	17	4	5.8708749	386	1200570	39.839444	-7.4786944
2001	9	18	6.8	8.0152531	386	1200570	39.839444	-7.4786944
2001	9	19	5.3	5.7647271	386	1200570	39.839444	-7.4786944
2001	9	20	5.6	5.8023548	386	1200570	39.839444	-7.4786944
2001	9	21	6.3	6.4611998	386	1200570	39.839444	-7.4786944
2001	9	22	3.7	5.1542597	386	1200570	39.839444	-7.4786944
2001	9	23	7.5	7.2514172	386	1200570	39.839444	-7.4786944
2001	9	24	7.7	7.8385048	386	1200570	39.839444	-7.4786944
2001	9	25	4	4.3628635	386	1200570	39.839444	-7.4786944
2001	9	26	3.4	5.162641	386	1200570	39.839444	-7.4786944
2001	9	27	3.6	6.7693605	386	1200570	39.839444	-7.4786944
2001	9	28	5.5	8.6571417	386	1200570	39.839444	-7.4786944
2001	9	29	4.2	4.9953194	386	1200570	39.839444	-7.4786944
2001	9	30	4.1	5.3534713	386	1200570	39.839444	-7.4786944
2001	10	1	4	3.4175415	386	1200570	39.839444	-7.4786944
2001	10	2	5.3	5.6353216	386	1200570	39.839444	-7.4786944
2001	10	3	3.4	6.4162836	386	1200570	39.839444	-7.4786944
2001	10	4	4.5	5.5808477	386	1200570	39.839444	-7.4786944
2001	10	5	6.7	4.403378	386	1200570	39.839444	-7.4786944
2001	10	6	5.5	6.3079834	386	1200570	39.839444	-7.4786944
2001	10	7	6.2	9.6588573	386	1200570	39.839444	-7.4786944
2001	10	8	6.6	6.2270098	386	1200570	39.839444	-7.4786944
2001	10	9	4.6	4.5661979	386	1200570	39.839444	-7.4786944
2001	10	10	6.3	9.5034208	386	1200570	39.839444	-7.4786944
2001	10	11	8.3	10.650489	386	1200570	39.839444	-7.4786944
2001	10	12	6.7	7.957798	386	1200570	39.839444	-7.4786944
2001	10	13	3.8	3.7803435	386	1200570	39.839444	-7.4786944
2001	10	14	5.6	6.9417644	386	1200570	39.839444	-7.4786944
2001	10	15	3.2	3.8367641	386	1200570	39.839444	-7.4786944
2001	10	16	3.5	4.3687263	386	1200570	39.839444	-7.4786944
2001	10	17	6.8	6.7413459	386	1200570	39.839444	-7.4786944
2001	10	18	6	7.6333566	386	1200570	39.839444	-7.4786944
2001	10	19	5.7	9.5590267	386	1200570	39.839444	-7.4786944
2001	10	20	8	11.345612	386	1200570	39.839444	-7.4786944
2001	10	21	4.4	5.2424545	386	1200570	39.839444	-7.4786944
2001	10	22	7.3	7.5103779	386	1200570	39.839444	-7.4786944
2001	10	23	3	2.352819	386	1200570	39.839444	-7.4786944
2001	10	24	4.2	3.6033137	386	1200570	39.839444	-7.4786944
2001	10	25	4	4.8897829	386	1200570	39.839444	-7.4786944
2001	10	26	2.5	3.1004541	386	1200570	39.839444	-7.4786944
2001	10	27	3.8	7.6686974	386	1200570	39.839444	-7.4786944
2001	10	28	5	6.7032681	386	1200570	39.839444	-7.4786944
2001	10	29	6.3	9.6168289	386	1200570	39.839444	-7.4786944
2001	10	30	4.1	5.8371215	386	1200570	39.839444	-7.4786944
2001	10	31	3.7	4.7026119	386	1200570	39.839444	-7.4786944
2001	11	1	5.8	7.1651144	386	1200570	39.839444	-7.4786944
2001	11	2	6	7.1869226	386	1200570	39.839444	-7.4786944
2001	11	3	4.7	5.5347571	386	1200570	39.839444	-7.4786944
2001	11	4	4.1	5.6712847	386	1200570	39.839444	-7.4786944
2001	11	5	7.5	8.2172976	386	1200570	39.839444	-7.4786944
2001	11	6	5.7	6.7402477	386	1200570	39.839444	-7.4786944
2001	11	7	4.7	6.668385	386	1200570	39.839444	-7.4786944
2001	11	8	9.3	6.5749898	386	1200570	39.839444	-7.4786944
2001	11	9	9.8	10.357854	386	1200570	39.839444	-7.4786944
2001	11	10	9.4	10.290257	386	1200570	39.839444	-7.4786944
2001	11	11	9.9	8.1161737	386	1200570	39.839444	-7.4786944
2001	11	12	9.3	8.1848545	386	1200570	39.839444	-7.4786944
2001	11	13	5.6	6.8871889	386	1200570	39.839444	-7.4786944
2001	11	14	8.9	9.3330975	386	1200570	39.839444	-7.4786944
2001	11	15	9.6	10.301624	386	1200570	39.839444	-7.4786944
2001	11	16	5.8	5.8235402	386	1200570	39.839444	-7.4786944
2001	11	17	4.2	5.6120963	386	1200570	39.839444	-7.4786944
2001	11	18	3.6	3.2670026	386	1200570	39.839444	-7.4786944
2001	11	19	4.3	5.0907679	386	1200570	39.839444	-7.4786944
2001	11	20	4.7	4.9876738	386	1200570	39.839444	-7.4786944
2001	11	21	7.5	6.9679446	386	1200570	39.839444	-7.4786944
2001	11	22	5.3	6.4164333	386	1200570	39.839444	-7.4786944
2001	11	23	6.1	5.7807388	386	1200570	39.839444	-7.4786944
2001	11	24	5.6	6.2552538	386	1200570	39.839444	-7.4786944
2001	11	25	5.2	4.6847196	386	1200570	39.839444	-7.4786944
2001	11	26	3.4	4.6749487	386	1200570	39.839444	-7.4786944
2001	11	27	5.5	6.8133941	386	1200570	39.839444	-7.4786944
2001	11	28	3.3	5.0462656	386	1200570	39.839444	-7.4786944
2001	11	29	2.3	2.3689628	386	1200570	39.839444	-7.4786944
2001	11	30	2.6	2.2548122	386	1200570	39.839444	-7.4786944
2001	12	1	3.5	1.9297556	386	1200570	39.839444	-7.4786944
2001	12	2	3.5	4.1966972	386	1200570	39.839444	-7.4786944
2001	12	3	4.2	4.828208	386	1200570	39.839444	-7.4786944
2001	12	4	2.7	2.6520989	386	1200570	39.839444	-7.4786944
2001	12	5	3.6	3.8584118	386	1200570	39.839444	-7.4786944
2001	12	6	4.3	4.9023962	386	1200570	39.839444	-7.4786944
2001	12	7	2.8	2.7034101	386	1200570	39.839444	-7.4786944
2001	12	8	4	5.9841237	386	1200570	39.839444	-7.4786944
2001	12	9	5.2	7.6671395	386	1200570	39.839444	-7.4786944
2001	12	10	7.4	8.6001053	386	1200570	39.839444	-7.4786944
2001	12	11	6.9	9.2889261	386	1200570	39.839444	-7.4786944
2001	12	12	5.9	7.7280722	386	1200570	39.839444	-7.4786944
2001	12	13	3.3	4.7639823	386	1200570	39.839444	-7.4786944
2001	12	14	5.6	3.7795472	386	1200570	39.839444	-7.4786944
2001	12	15	6.5	8.1861801	386	1200570	39.839444	-7.4786944
2001	12	16	5.8	7.2886677	386	1200570	39.839444	-7.4786944
2001	12	17	8	8.7441912	386	1200570	39.839444	-7.4786944
2001	12	18	8.2	8.7307463	386	1200570	39.839444	-7.4786944
2001	12	19	5.3	7.5542855	386	1200570	39.839444	-7.4786944
2001	12	20	5.7	5.7445717	386	1200570	39.839444	-7.4786944
2001	12	21	5	7.5943904	386	1200570	39.839444	-7.4786944
2001	12	22	3.5	4.4582667	386	1200570	39.839444	-7.4786944
2001	12	23	7.2	8.1743269	386	1200570	39.839444	-7.4786944
2001	12	24	7.5	8.7904167	386	1200570	39.839444	-7.4786944
2001	12	25	4.4	4.330636	386	1200570	39.839444	-7.4786944
2001	12	26	3.3	3.8627732	386	1200570	39.839444	-7.4786944
2001	12	27	4.1	3.2468464	386	1200570	39.839444	-7.4786944
2001	12	28	2.9	3.5364141	386	1200570	39.839444	-7.4786944
2001	12	29	2.9	3.4672875	386	1200570	39.839444	-7.4786944
2001	12	30	4.3	5.8727341	386	1200570	39.839444	-7.4786944
2001	12	31	3	5.1158471	386	1200570	39.839444	-7.4786944
2002	1	1	8	9.5282164	386	1200570	39.839444	-7.4786944
2002	1	2	8	9.5272532	386	1200570	39.839444	-7.4786944
2002	1	3	5.9	6.9735303	386	1200570	39.839444	-7.4786944
2002	1	4	4.7	6.1264076	386	1200570	39.839444	-7.4786944
2002	1	5	6.8	7.7248197	386	1200570	39.839444	-7.4786944
2002	1	6	6.9	6.8158188	386	1200570	39.839444	-7.4786944
2002	1	7	6.8	5.8016558	386	1200570	39.839444	-7.4786944
2002	1	8	4.8	6.4094024	386	1200570	39.839444	-7.4786944
2002	1	9	5.9	4.9597917	386	1200570	39.839444	-7.4786944
2002	1	10	4	5.7328658	386	1200570	39.839444	-7.4786944
2002	1	11	4.3	5.2423077	386	1200570	39.839444	-7.4786944
2002	1	12	4.3	5.0669718	386	1200570	39.839444	-7.4786944
2002	1	13	2	3.5834649	386	1200570	39.839444	-7.4786944
2002	1	14	4.7	2.4164195	386	1200570	39.839444	-7.4786944
2002	1	15	3.6	4.3688188	386	1200570	39.839444	-7.4786944
2002	1	16	4.7	4.2892041	386	1200570	39.839444	-7.4786944
2002	1	17	4.5	3.1784317	386	1200570	39.839444	-7.4786944
2002	1	18	3.5	2.9838228	386	1200570	39.839444	-7.4786944
2002	1	19	2.2	2.6141691	386	1200570	39.839444	-7.4786944
2002	1	20	3.5	3.9216762	386	1200570	39.839444	-7.4786944
2002	1	21	8.1	8.9416513	386	1200570	39.839444	-7.4786944
2002	1	22	6.7	7.8909974	386	1200570	39.839444	-7.4786944
2002	1	23	10.4	13.891673	386	1200570	39.839444	-7.4786944
2002	1	24	5	4.8840547	386	1200570	39.839444	-7.4786944
2002	1	25	4.4	3.4217696	386	1200570	39.839444	-7.4786944
2002	1	26	3.5	2.2071304	386	1200570	39.839444	-7.4786944
2002	1	27	3	4.5660853	386	1200570	39.839444	-7.4786944
2002	1	28	3.7	4.9244113	386	1200570	39.839444	-7.4786944
2002	1	29	3.5	5.0493441	386	1200570	39.839444	-7.4786944
2002	1	30	8	4.2693868	386	1200570	39.839444	-7.4786944
2002	1	31	6.9	6.1979842	386	1200570	39.839444	-7.4786944
2002	2	1	4.1	4.7492919	386	1200570	39.839444	-7.4786944
2002	2	2	3.8	6.3549204	386	1200570	39.839444	-7.4786944
2002	2	3	7.1	8.0128527	386	1200570	39.839444	-7.4786944
2002	2	4	2.4	2.8059862	386	1200570	39.839444	-7.4786944
2002	2	5	11.9	9.6129398	386	1200570	39.839444	-7.4786944
2002	2	6	10.5	7.9410024	386	1200570	39.839444	-7.4786944
2002	2	7	8.1	6.6093411	386	1200570	39.839444	-7.4786944
2002	2	8	3.1	4.6883368	386	1200570	39.839444	-7.4786944
2002	2	9	2.9	4.0481277	386	1200570	39.839444	-7.4786944
2002	2	10	3.2	3.9714735	386	1200570	39.839444	-7.4786944
2002	2	11	3.1	4.4351912	386	1200570	39.839444	-7.4786944
2002	2	12	4.3	3.888171	386	1200570	39.839444	-7.4786944
2002	2	13	6.3	5.353579	386	1200570	39.839444	-7.4786944
2002	2	14	8.9	9.0550575	386	1200570	39.839444	-7.4786944
2002	2	15	6.4	7.7121434	386	1200570	39.839444	-7.4786944
2002	2	16	5.1	5.8475718	386	1200570	39.839444	-7.4786944
2002	2	17	4.4	5.3862534	386	1200570	39.839444	-7.4786944
2002	2	18	6.8	7.2821412	386	1200570	39.839444	-7.4786944
2002	2	19	7.3	7.3150063	386	1200570	39.839444	-7.4786944
2002	2	20	8.4	7.4227452	386	1200570	39.839444	-7.4786944
2002	2	21	7.5	5.5458603	386	1200570	39.839444	-7.4786944
2002	2	22	5.5	5.7938881	386	1200570	39.839444	-7.4786944
2002	2	23	4.8	6.4772215	386	1200570	39.839444	-7.4786944
2002	2	24	4.5	5.4021811	386	1200570	39.839444	-7.4786944
2002	2	25	4	5.1021986	386	1200570	39.839444	-7.4786944
2002	2	26	5.6	7.5625134	386	1200570	39.839444	-7.4786944
2002	2	27	6	6.034915	386	1200570	39.839444	-7.4786944
2002	2	28	4.2	6.987246	386	1200570	39.839444	-7.4786944
2002	3	1	8.1	7.0436139	386	1200570	39.839444	-7.4786944
2002	3	2	4.7	5.2568536	386	1200570	39.839444	-7.4786944
2002	3	3	10.3	9.0003624	386	1200570	39.839444	-7.4786944
2002	3	4	6.7	8.5652065	386	1200570	39.839444	-7.4786944
2002	3	5	5.6	6.4269204	386	1200570	39.839444	-7.4786944
2002	3	6	8	8.2680702	386	1200570	39.839444	-7.4786944
2002	3	7	8.1	9.5624609	386	1200570	39.839444	-7.4786944
2002	3	8	4.7	5.0525494	386	1200570	39.839444	-7.4786944
2002	3	9	3.2	4.9125133	386	1200570	39.839444	-7.4786944
2002	3	10	4	4.7449493	386	1200570	39.839444	-7.4786944
2002	3	11	5.5	6.6274462	386	1200570	39.839444	-7.4786944
2002	3	12	9.2	11.040174	386	1200570	39.839444	-7.4786944
2002	3	13	10.1	9.0123177	386	1200570	39.839444	-7.4786944
2002	3	14	8	10.841844	386	1200570	39.839444	-7.4786944
2002	3	15	5.7	6.8487048	386	1200570	39.839444	-7.4786944
2002	3	16	7	8.1884174	386	1200570	39.839444	-7.4786944
2002	3	17	6.3	9.1309481	386	1200570	39.839444	-7.4786944
2002	3	18	5.8	8.734251	386	1200570	39.839444	-7.4786944
2002	3	19	3	4.1131687	386	1200570	39.839444	-7.4786944
2002	3	20	3.2	4.2928758	386	1200570	39.839444	-7.4786944
2002	3	21	3	4.3526053	386	1200570	39.839444	-7.4786944
2002	3	22	4.1	4.8976026	386	1200570	39.839444	-7.4786944
2002	3	23	3.1	5.3329802	386	1200570	39.839444	-7.4786944
2002	3	24	2.9	5.4683957	386	1200570	39.839444	-7.4786944
2002	3	25	4.3	5.8813658	386	1200570	39.839444	-7.4786944
2002	3	26	5.1	7.102942	386	1200570	39.839444	-7.4786944
2002	3	27	6.3	7.2719698	386	1200570	39.839444	-7.4786944
2002	3	28	6	8.3831263	386	1200570	39.839444	-7.4786944
2002	3	29	4.4	5.7604556	386	1200570	39.839444	-7.4786944
2002	3	30	4.7	5.5549469	386	1200570	39.839444	-7.4786944
2002	3	31	4.5	5.5482583	386	1200570	39.839444	-7.4786944
2002	4	1	2.9	5.7577448	386	1200570	39.839444	-7.4786944
2002	4	2	9.2	10.041044	386	1200570	39.839444	-7.4786944
2002	4	3	10.9	11.683294	386	1200570	39.839444	-7.4786944
2002	4	4	4.7	6.9173002	386	1200570	39.839444	-7.4786944
2002	4	5	6.2	8.6799459	386	1200570	39.839444	-7.4786944
2002	4	6	7	7.3743114	386	1200570	39.839444	-7.4786944
2002	4	7	9.5	8.5719795	386	1200570	39.839444	-7.4786944
2002	4	8	5.7	7.3507953	386	1200570	39.839444	-7.4786944
2002	4	9	4.6	6.1196699	386	1200570	39.839444	-7.4786944
2002	4	10	7.5	7.0473199	386	1200570	39.839444	-7.4786944
2002	4	11	9.4	9.3484602	386	1200570	39.839444	-7.4786944
2002	4	12	8.6	10.117155	386	1200570	39.839444	-7.4786944
2002	4	13	5.3	6.5641532	386	1200570	39.839444	-7.4786944
2002	4	14	5.3	8.6666241	386	1200570	39.839444	-7.4786944
2002	4	15	3.8	8.8685446	386	1200570	39.839444	-7.4786944
2002	4	16	3.5	8.8905659	386	1200570	39.839444	-7.4786944
2002	4	17	4.3	6.8851867	386	1200570	39.839444	-7.4786944
2002	4	18	4.8	8.3597765	386	1200570	39.839444	-7.4786944
2002	4	19	3.7	7.5519156	386	1200570	39.839444	-7.4786944
2002	4	20	2.9	5.7278819	386	1200570	39.839444	-7.4786944
2002	4	21	4	5.908905	386	1200570	39.839444	-7.4786944
2002	4	22	4.1	6.0519776	386	1200570	39.839444	-7.4786944
2002	4	23	4.3	5.7750235	386	1200570	39.839444	-7.4786944
2002	4	24	3.3	7.6501646	386	1200570	39.839444	-7.4786944
2002	4	25	4.7	9.2188454	386	1200570	39.839444	-7.4786944
2002	4	26	3.9	8.5576324	386	1200570	39.839444	-7.4786944
2002	4	27	4.8	9.0315504	386	1200570	39.839444	-7.4786944
2002	4	28	7.6	9.744112	386	1200570	39.839444	-7.4786944
2002	4	29	5.8	9.4049749	386	1200570	39.839444	-7.4786944
2002	4	30	9.9	9.752243	386	1200570	39.839444	-7.4786944
2002	5	1	9.9	10.411703	386	1200570	39.839444	-7.4786944
2002	5	2	12.8	12.172929	386	1200570	39.839444	-7.4786944
2002	5	3	3.9	8.7737474	386	1200570	39.839444	-7.4786944
2002	5	5	1.1	5.5428128	386	1200570	39.839444	-7.4786944
2002	5	6	6	8.2771263	386	1200570	39.839444	-7.4786944
2002	5	7	6	9.4547148	386	1200570	39.839444	-7.4786944
2002	5	8	4.6	7.4402013	386	1200570	39.839444	-7.4786944
2002	5	9	6.2	10.97951	386	1200570	39.839444	-7.4786944
2002	5	10	8.6	11.176667	386	1200570	39.839444	-7.4786944
2002	5	11	5.8	7.8941097	386	1200570	39.839444	-7.4786944
2002	5	12	5.4	6.6512818	386	1200570	39.839444	-7.4786944
2002	5	13	6.5	6.3165383	386	1200570	39.839444	-7.4786944
2002	5	14	2.9	4.7200918	386	1200570	39.839444	-7.4786944
2002	5	15	4.4	5.3524961	386	1200570	39.839444	-7.4786944
2002	5	16	5.8	7.5016475	386	1200570	39.839444	-7.4786944
2002	5	17	8.8	10.232398	386	1200570	39.839444	-7.4786944
2002	5	18	3.9	7.6387405	386	1200570	39.839444	-7.4786944
2002	5	19	3.6	7.2722764	386	1200570	39.839444	-7.4786944
2002	5	20	6.6	7.7412267	386	1200570	39.839444	-7.4786944
2002	5	21	7.8	10.160295	386	1200570	39.839444	-7.4786944
2002	5	22	9.1	10.699248	386	1200570	39.839444	-7.4786944
2002	5	23	6.2	8.3553028	386	1200570	39.839444	-7.4786944
2002	5	24	7.1	8.0670452	386	1200570	39.839444	-7.4786944
2002	5	25	10.4	9.6919632	386	1200570	39.839444	-7.4786944
